Product_Price,Promotion,Product_Category,Store_Location,Shelf_Space,Competitor_Price,Season,Day_of_Week,Units_in_Inventory,Online_Sales,Week_of_Year,units_sold
13.37,0,Clothing,Rural,24.87,12.3,Winter,Mon,120,0,41,99
9.78,0,Food,Urban,4.05,10.55,Spring,Sun,60,0,34,103
12.94,0,Housewares,Rural,14.04,13.21,Spring,Mon,64,0,8,98
10.27,1,Food,Suburban,7,10.03,Fall,Tue,79,1,11,200
11.51,1,Clothing,Rural,4.69,11.56,Spring,Sat,249,1,47,217
7.52,1,Clothing,Rural,10.99,7.82,Fall,Fri,114,0,33,181
17.26,1,Electronics,Rural,3.92,14.78,Winter,Thu,179,0,47,252
10.36,0,Electronics,Urban,9.72,11.26,Winter,Thu,109,1,28,141
10.29,0,Housewares,Rural,4.31,8.66,Fall,Sun,137,0,3,89
13.91,1,Electronics,Suburban,5.84,14.61,Spring,Fri,112,1,42,239
7.98,0,Clothing,Rural,5.18,6.38,Spring,Fri,77,1,32,93
7.76,0,Clothing,Rural,10.46,8.23,Summer,Wed,90,1,42,114
11.86,0,Food,Suburban,9.18,10.35,Fall,Wed,107,1,42,122
8.98,0,Clothing,Suburban,15.3,7.94,Fall,Fri,152,0,42,106
13.38,0,Clothing,Rural,16.81,13.66,Spring,Sat,126,0,5,117
14.52,1,Food,Rural,11.39,12.9,Summer,Tue,68,0,40,206
11,0,Clothing,Suburban,17.12,9.31,Spring,Sat,124,0,50,101
14.88,0,Food,Urban,2.32,16.01,Summer,Fri,87,0,28,125
7.1,0,Food,Rural,17.04,8.14,Winter,Tue,98,1,5,114
14.17,0,Food,Suburban,9.02,13.22,Spring,Mon,111,0,22,93
11.92,0,Electronics,Urban,7.11,12.05,Winter,Sat,111,0,38,140
11.78,0,Electronics,Suburban,9.66,10.45,Summer,Sun,70,1,2,132
13.58,0,Food,Urban,5.83,13.52,Spring,Sat,135,0,28,112
12.17,1,Clothing,Rural,6.35,12.32,Spring,Sat,92,1,7,225
17.79,1,Food,Suburban,12.62,18.31,Winter,Sun,90,0,21,256
14.56,1,Food,Urban,7.72,13.75,Fall,Tue,111,1,30,240
12.67,0,Housewares,Urban,8.22,12.48,Fall,Tue,68,1,31,112
10.29,0,Clothing,Rural,6.4,8.34,Summer,Wed,211,1,20,142
15.11,0,Food,Urban,9.53,14.72,Spring,Fri,112,0,36,115
16.83,0,Food,Suburban,8.71,15.96,Spring,Sat,174,1,31,109
10.41,0,Electronics,Rural,11.69,12.15,Fall,Mon,79,1,36,125
9.53,0,Housewares,Suburban,6.15,10.63,Fall,Wed,92,0,49,129
12.55,0,Clothing,Urban,13.36,10.41,Summer,Sun,106,0,25,121
12.23,0,Housewares,Suburban,3.84,11.34,Summer,Thu,68,0,39,100
18.57,0,Food,Rural,12.5,20.36,Summer,Tue,104,0,42,90
10.22,0,Housewares,Urban,8.2,10.18,Spring,Fri,84,0,42,115
15.13,1,Electronics,Urban,5.37,16.65,Summer,Mon,152,1,28,246
11.93,0,Food,Urban,10.01,11.77,Summer,Thu,189,0,6,114
10.01,1,Clothing,Urban,10.07,9.76,Summer,Fri,136,1,39,222
12.27,1,Electronics,Urban,7.08,11.02,Spring,Tue,77,1,50,236
8.89,0,Electronics,Suburban,6.34,9.07,Spring,Sun,141,1,49,121
14.24,0,Food,Suburban,7.55,10.58,Spring,Sun,125,0,41,83
14.68,0,Housewares,Urban,8.71,13.29,Summer,Fri,281,0,22,110
19.01,0,Housewares,Suburban,11.92,16.91,Winter,Sun,69,0,12,78
13.03,0,Clothing,Urban,14.08,13.86,Summer,Sat,144,0,18,122
17.45,0,Clothing,Urban,7.46,16.86,Summer,Fri,133,1,1,99
8.61,0,Electronics,Urban,3.98,6.77,Spring,Thu,258,1,1,110
9.17,0,Food,Urban,17.17,10.44,Summer,Mon,76,1,13,102
18.06,0,Clothing,Urban,10.75,17.99,Winter,Tue,221,1,23,116
10.51,1,Electronics,Urban,10.52,10.82,Fall,Wed,115,0,2,212
12.67,0,Clothing,Rural,7.9,12.61,Summer,Mon,65,0,5,116
11.74,0,Food,Urban,3.33,12.34,Fall,Sun,55,1,33,130
8.44,0,Food,Suburban,5.96,8.31,Fall,Thu,107,0,34,121
11.86,0,Food,Suburban,15.98,12.62,Fall,Thu,118,0,20,124
8.2,0,Food,Urban,13.01,8.41,Winter,Wed,143,0,19,100
18.46,0,Food,Rural,7.42,18.38,Fall,Tue,142,1,48,112
10.87,0,Food,Suburban,12.01,11.62,Fall,Mon,69,1,40,126
12.2,0,Food,Suburban,11.91,11.47,Winter,Fri,84,0,4,115
9.49,0,Clothing,Suburban,12.66,9.84,Spring,Fri,124,0,23,117
11.43,0,Food,Urban,6.82,9.8,Spring,Sat,148,0,34,136
12.65,0,Clothing,Rural,6.24,11.62,Spring,Mon,107,0,7,100
13.11,0,Clothing,Suburban,23.35,12.94,Spring,Sun,130,1,50,133
13.3,0,Food,Urban,7.52,13.92,Summer,Mon,77,0,26,106
6.27,0,Food,Urban,4.68,4.69,Fall,Tue,69,0,45,95
13.2,0,Electronics,Suburban,10.78,13.93,Fall,Wed,208,0,13,114
20.6,0,Electronics,Urban,6.01,19.97,Winter,Thu,64,0,21,106
13.82,0,Food,Urban,17.65,13.56,Winter,Sun,81,1,6,113
15.77,0,Clothing,Suburban,11.21,15.9,Spring,Thu,123,1,36,100
12.1,1,Electronics,Suburban,1.39,12.03,Spring,Tue,74,0,37,198
10.72,0,Electronics,Rural,9.84,10.53,Winter,Tue,88,0,40,105
11.73,0,Housewares,Suburban,5.76,13.92,Summer,Tue,70,0,19,111
8.77,0,Housewares,Rural,17.45,9.77,Spring,Sun,123,1,27,107
13.88,0,Housewares,Urban,8.1,14.5,Winter,Sat,180,1,4,132
9.03,1,Clothing,Suburban,8.3,8.7,Winter,Sun,88,0,35,181
12.22,1,Housewares,Urban,4.99,12.47,Fall,Sat,113,1,49,231
10.84,0,Electronics,Rural,12.04,11.12,Summer,Sun,119,1,43,126
12.99,0,Food,Urban,12.22,12.46,Fall,Tue,88,0,34,117
12.74,0,Electronics,Urban,16.1,14.48,Spring,Tue,106,0,11,118
10.12,0,Food,Suburban,11.94,8.42,Winter,Sun,129,1,13,104
14.97,0,Food,Suburban,4.19,13.44,Winter,Mon,120,1,44,120
14.1,0,Housewares,Urban,12.53,14.46,Fall,Sun,82,0,10,109
16.72,1,Food,Rural,6.89,18.47,Winter,Sun,81,0,41,241
11.25,0,Clothing,Suburban,6.07,12.18,Summer,Thu,93,0,42,121
10.37,1,Electronics,Urban,15.31,8.71,Winter,Fri,75,0,29,224
8.73,1,Electronics,Suburban,12.66,6.82,Summer,Sat,130,0,37,181
9.83,0,Electronics,Urban,12.59,8.42,Winter,Sat,100,1,31,113
13.3,0,Food,Urban,8.31,13.44,Summer,Sun,64,1,1,112
14.39,0,Food,Urban,4.75,14.66,Summer,Sat,129,0,44,114
9.57,0,Electronics,Urban,4.66,9.3,Fall,Tue,70,1,11,101
11.19,1,Electronics,Rural,5.86,10.22,Winter,Mon,113,0,33,215
12.99,0,Electronics,Urban,4.08,13.35,Summer,Thu,150,0,11,112
8.12,0,Food,Suburban,13.56,8.53,Summer,Mon,114,1,30,100
14.36,0,Clothing,Urban,7.47,13.99,Fall,Fri,58,0,11,113
11.39,0,Food,Rural,21.14,12.19,Summer,Mon,123,1,1,114
11.23,0,Food,Rural,8.87,13.17,Spring,Mon,114,0,39,109
8.04,1,Food,Suburban,6.98,10.88,Winter,Thu,96,0,22,180
9.96,0,Housewares,Suburban,8.56,10.55,Fall,Sun,145,1,7,120
12.88,0,Electronics,Urban,4.89,13.88,Summer,Mon,112,0,32,109
12.48,0,Food,Rural,11.25,14.16,Summer,Thu,77,1,7,127
6.25,0,Clothing,Rural,8.99,5.07,Summer,Mon,45,1,50,94
12.22,1,Clothing,Rural,14.28,11.15,Winter,Mon,150,0,30,225
14.05,0,Clothing,Suburban,10.01,14.42,Spring,Sat,100,0,26,115
9.97,1,Food,Suburban,11.21,11.43,Spring,Sat,112,1,33,216
10.19,0,Electronics,Urban,4.65,9.47,Summer,Wed,145,0,46,130
10.97,0,Food,Suburban,9.43,11.23,Fall,Thu,136,1,25,132
13.45,0,Food,Urban,7.55,13.91,Winter,Fri,133,1,33,132
12.71,0,Housewares,Rural,4.55,12.61,Winter,Thu,74,0,30,95
10.65,0,Electronics,Rural,13.87,11.56,Fall,Thu,146,0,31,116
10.93,0,Food,Suburban,5.04,11.31,Summer,Sun,144,0,30,115
14.09,0,Housewares,Suburban,8.23,12.69,Summer,Mon,94,1,40,109
13.51,0,Food,Suburban,4.05,11.94,Summer,Tue,94,0,15,95
11.21,0,Electronics,Urban,4.03,11.11,Winter,Sat,111,0,50,116
12.49,0,Electronics,Suburban,5.63,11.27,Winter,Thu,125,1,24,121
17.02,0,Food,Urban,10.16,18.72,Fall,Mon,195,1,27,128
16.91,0,Food,Rural,6.82,16.04,Spring,Mon,91,1,13,96
9.43,0,Food,Rural,13.1,11.74,Spring,Wed,106,0,15,111
12.35,1,Food,Suburban,10.42,13.06,Spring,Sat,147,0,1,220
11.99,0,Electronics,Suburban,4.6,12.76,Summer,Fri,103,0,51,121
15.39,0,Electronics,Urban,6.37,16.56,Fall,Mon,140,0,37,117
7.15,0,Food,Urban,6.27,6.79,Fall,Sun,82,0,6,94
14.38,1,Food,Suburban,6.41,14.1,Winter,Mon,128,1,10,227
8.28,0,Electronics,Suburban,11.28,8.77,Summer,Thu,114,0,31,116
15.33,0,Food,Rural,6.34,15.47,Spring,Mon,85,0,37,103
13.98,0,Food,Rural,10.17,12.06,Winter,Sun,164,0,31,87
9.34,1,Electronics,Suburban,5.54,9.61,Summer,Tue,136,0,4,194
14.28,0,Electronics,Rural,15.52,14.52,Spring,Mon,71,0,20,93
13.39,1,Electronics,Urban,3.62,11.76,Summer,Sat,156,1,2,241
20.57,0,Electronics,Rural,3.67,21.42,Fall,Mon,134,0,36,83
16.94,0,Clothing,Urban,2.18,16.38,Winter,Tue,101,1,40,117
11.33,1,Electronics,Rural,6.72,12.55,Winter,Sun,148,0,13,205
8.66,0,Food,Suburban,8.3,7.7,Winter,Fri,64,0,50,103
12.47,0,Clothing,Urban,9.71,13.98,Summer,Sat,130,0,28,124
8.13,0,Food,Urban,10.91,8.19,Spring,Sat,155,1,28,100
8.74,0,Clothing,Suburban,14.5,9.85,Summer,Sat,120,0,29,134
11.86,0,Clothing,Suburban,6.26,12.2,Fall,Thu,90,1,4,123
10.86,1,Clothing,Urban,5.69,12.23,Spring,Thu,85,1,48,221
12.74,1,Housewares,Rural,7.69,12.25,Spring,Sun,134,1,11,236
10.52,0,Electronics,Rural,11.26,11.19,Spring,Tue,99,1,33,118
11.16,0,Housewares,Suburban,5.66,10.21,Fall,Sun,97,0,1,105
11.78,0,Electronics,Urban,7.46,10.36,Summer,Tue,92,0,1,99
20.32,0,Housewares,Urban,12.5,20.44,Winter,Sun,88,0,1,89
14.82,0,Electronics,Urban,18.91,14.79,Summer,Sun,64,0,48,116
10.79,1,Electronics,Suburban,11.34,10.8,Summer,Sat,81,1,41,216
15.32,0,Housewares,Suburban,10.26,14.08,Summer,Wed,92,0,29,107
7.31,1,Housewares,Rural,5.97,8.09,Spring,Sat,64,1,43,167
12.73,0,Clothing,Urban,3.16,13.47,Fall,Wed,128,1,16,132
10.94,0,Food,Urban,8.53,10.16,Fall,Mon,78,1,4,118
10.33,0,Food,Suburban,8.45,9.41,Summer,Tue,166,1,47,118
10.13,0,Food,Suburban,4.58,12.18,Fall,Sat,99,0,32,117
10.62,0,Clothing,Rural,13.95,10.2,Summer,Sat,128,1,42,121
13.7,0,Clothing,Suburban,3.55,14.58,Summer,Wed,76,0,41,106
16.74,0,Food,Rural,3.8,16.72,Winter,Wed,100,0,41,94
10.7,0,Clothing,Urban,9.3,13.07,Summer,Sat,54,1,11,132
18.6,0,Food,Urban,6.95,19.75,Summer,Mon,103,1,4,106
14.38,0,Electronics,Suburban,6.7,14.08,Fall,Wed,110,0,43,114
16.35,1,Food,Rural,9.55,16.71,Winter,Tue,95,0,47,238
10.36,0,Food,Urban,4.59,9.8,Winter,Mon,92,1,2,103
12.03,0,Food,Rural,10.55,14.01,Fall,Sat,122,1,37,128
11.31,1,Food,Urban,13.64,10.97,Fall,Tue,77,0,11,211
14.59,1,Clothing,Suburban,11.84,16.02,Winter,Fri,167,1,33,250
10.24,0,Housewares,Rural,10.79,8.91,Summer,Sun,208,0,13,101
20.72,0,Food,Urban,5.62,18.96,Fall,Sat,73,1,1,85
11.79,1,Electronics,Urban,10.16,12.59,Winter,Tue,113,0,27,230
12.64,1,Electronics,Rural,4.62,12.48,Spring,Fri,107,1,11,235
18.51,1,Electronics,Rural,10.25,20.88,Fall,Sat,121,1,10,271
11.9,0,Electronics,Urban,11.9,11.59,Spring,Fri,129,0,9,106
12.07,0,Food,Suburban,10.79,12.4,Winter,Sun,128,0,51,108
10.09,0,Food,Urban,8.31,9.81,Winter,Mon,114,0,14,104
10.9,0,Housewares,Urban,6.37,10.61,Summer,Mon,122,1,47,122
14.15,0,Electronics,Suburban,10.25,16.32,Summer,Thu,84,1,16,116
9.07,0,Food,Suburban,15.15,9.85,Winter,Mon,128,1,51,118
13.2,0,Electronics,Suburban,5.56,13.1,Spring,Thu,102,0,35,111
20.24,1,Food,Suburban,7.72,22.52,Summer,Wed,84,0,35,250
9.06,0,Food,Urban,6.95,9.31,Fall,Mon,142,1,28,116
12.01,1,Food,Urban,8.39,11.92,Summer,Wed,128,1,40,233
13.69,0,Food,Urban,7.94,16.06,Fall,Sun,100,0,16,123
13.54,1,Food,Rural,5.95,16.02,Fall,Sun,112,0,1,228
9.62,1,Food,Urban,6.17,10.33,Spring,Fri,114,1,37,202
12.68,0,Food,Suburban,11.32,12.63,Spring,Mon,137,1,13,119
16.37,0,Electronics,Urban,5.25,15.5,Summer,Tue,101,0,19,117
17.87,0,Food,Suburban,5.21,16.01,Winter,Sat,168,0,33,101
10.01,1,Housewares,Urban,6.58,9.87,Spring,Thu,74,1,49,210
6.34,0,Housewares,Rural,8.9,8.6,Spring,Sun,138,0,30,100
15.26,0,Clothing,Suburban,8.61,14.37,Summer,Thu,155,0,23,111
9.44,0,Electronics,Suburban,4.95,10.08,Winter,Wed,119,1,8,127
23.59,0,Food,Urban,15.48,25.4,Winter,Mon,99,1,28,76
11.4,1,Electronics,Suburban,7.69,8.71,Winter,Fri,100,1,46,210
11.47,0,Food,Suburban,16.81,11.64,Winter,Sun,133,0,17,119
11.92,0,Clothing,Suburban,4.52,12.83,Spring,Wed,123,0,23,119
16.87,0,Food,Urban,11.06,13.5,Summer,Mon,147,1,15,91
11.92,0,Food,Urban,9.8,11.48,Summer,Fri,76,1,19,119
12.61,0,Housewares,Suburban,6.68,12.52,Summer,Thu,158,0,40,112
9.22,0,Electronics,Suburban,7.32,8.8,Winter,Sun,105,0,19,112
14.54,0,Electronics,Urban,3.96,13.83,Summer,Thu,92,0,19,130
14.93,1,Electronics,Suburban,7.09,15.81,Summer,Sat,115,1,43,261
10.91,1,Electronics,Rural,3.06,11.41,Summer,Wed,129,0,9,202
15.38,0,Electronics,Suburban,22.04,17.34,Summer,Wed,119,1,34,126
8.38,1,Food,Urban,3.98,9.04,Winter,Sat,73,1,7,188
9.91,0,Clothing,Suburban,13.15,9.68,Spring,Sat,130,1,41,131
10.12,0,Food,Suburban,7.86,8.5,Spring,Thu,93,0,9,97
15.12,0,Electronics,Rural,12.29,15.31,Fall,Thu,117,1,28,129
13.47,1,Electronics,Urban,10,12.54,Fall,Tue,153,1,31,237
10.18,0,Electronics,Rural,8.39,10.8,Fall,Thu,121,1,49,107
10.73,0,Food,Urban,20.7,9.75,Winter,Tue,71,1,21,102
13.11,1,Housewares,Rural,9.13,11.25,Fall,Fri,97,0,41,221
8.18,1,Housewares,Urban,10.6,8.62,Spring,Sun,104,0,23,182
15.41,1,Clothing,Suburban,8.77,15.77,Spring,Fri,122,0,4,248
13.57,0,Food,Suburban,6.68,13.96,Summer,Mon,153,0,50,98
10.05,0,Clothing,Suburban,11,8.5,Summer,Sun,128,1,39,119
10.92,0,Food,Urban,5.46,9.72,Spring,Fri,65,0,9,104
14.31,1,Housewares,Rural,17.97,16.31,Spring,Sat,85,1,2,243
7.79,0,Food,Urban,14,7.03,Spring,Thu,86,1,47,94
11.9,0,Housewares,Suburban,7.82,11.9,Spring,Fri,144,1,46,120
13.96,0,Clothing,Urban,10.53,15.47,Summer,Sat,183,0,20,120
11.16,0,Housewares,Suburban,10.83,10.35,Fall,Mon,117,0,22,109
21.51,0,Electronics,Suburban,10.35,21.54,Winter,Sun,131,1,3,89
18.4,0,Electronics,Urban,4.59,21.63,Fall,Sat,79,0,44,109
13.84,0,Food,Suburban,16.51,15.7,Fall,Sun,143,1,42,129
13.47,0,Clothing,Suburban,9.33,15,Summer,Tue,132,0,13,123
15.71,1,Electronics,Urban,15.23,15.73,Winter,Sat,123,0,22,261
7.72,0,Electronics,Suburban,7.15,5.02,Summer,Sun,81,1,18,93
11.33,1,Food,Urban,10.88,10.51,Winter,Sat,128,1,50,221
17.22,1,Food,Suburban,7.28,16.26,Summer,Tue,123,1,26,240
23.26,0,Food,Urban,4.61,23.28,Spring,Mon,102,1,39,65
7.02,0,Food,Rural,8.28,5.46,Fall,Sun,134,0,41,84
9.76,0,Food,Urban,4.73,10.3,Winter,Wed,97,0,7,102
9.79,0,Food,Urban,8.74,10.18,Summer,Fri,155,0,20,103
13.85,0,Food,Urban,7.88,14.31,Summer,Wed,87,1,48,100
13.73,1,Housewares,Urban,11.6,13.31,Spring,Wed,251,0,12,221
14,0,Food,Rural,11.96,13.33,Winter,Wed,129,1,50,119
12.61,0,Food,Urban,7.11,14.82,Summer,Mon,111,0,29,117
14.65,0,Food,Urban,13.27,15.38,Spring,Thu,101,0,34,112
9.85,0,Electronics,Rural,7.69,11.08,Fall,Sat,130,1,35,130
17.06,0,Food,Suburban,8.51,16.79,Fall,Mon,105,0,37,102
12.47,1,Clothing,Suburban,8.35,9.74,Winter,Sun,111,0,19,207
14.17,1,Food,Urban,8.12,13.77,Winter,Sat,98,0,37,228
15.12,0,Clothing,Suburban,4.98,14.68,Summer,Sat,112,0,50,101
14.59,0,Electronics,Suburban,5.38,15.61,Fall,Thu,184,1,31,122
12.22,0,Food,Suburban,8.08,10.66,Summer,Sat,124,0,3,108
9.82,0,Food,Rural,4.71,8.45,Spring,Thu,122,0,20,107
7.98,0,Clothing,Suburban,9.96,7.62,Spring,Wed,97,0,36,118
18.17,0,Food,Urban,11.22,16.87,Winter,Sat,132,0,17,98
9.85,0,Clothing,Rural,10.95,9.7,Spring,Thu,162,1,33,100
8.1,0,Electronics,Suburban,9.96,7.84,Spring,Fri,120,1,39,103
11.41,0,Housewares,Rural,8.32,12.94,Summer,Tue,168,1,26,108
15.73,0,Clothing,Urban,6.81,15.3,Winter,Sat,107,1,6,118
13.35,0,Electronics,Urban,8.39,12.61,Spring,Fri,146,1,23,116
10.1,1,Food,Rural,6.96,11.33,Summer,Sat,113,0,26,198
13.41,0,Food,Urban,8.34,12.21,Summer,Sun,117,1,27,109
12.06,1,Clothing,Urban,6.56,10.93,Winter,Fri,98,1,23,241
8.69,0,Clothing,Urban,9.04,8.42,Spring,Sun,100,1,51,125
15.58,0,Food,Urban,8.93,14.55,Winter,Tue,152,1,45,96
9.81,0,Clothing,Urban,7.72,10.46,Winter,Sun,118,0,33,114
13.17,0,Clothing,Suburban,11.69,14.22,Winter,Thu,71,0,41,118
18.63,0,Housewares,Urban,4.15,19.64,Summer,Fri,85,0,27,103
11.94,0,Food,Rural,10.72,14.41,Spring,Fri,125,0,35,104
12.31,1,Food,Rural,2.25,11.17,Summer,Tue,108,1,50,231
18.56,0,Electronics,Suburban,7.95,18.78,Summer,Wed,259,1,15,108
11.44,0,Electronics,Rural,3.44,11.13,Spring,Wed,135,0,49,110
15.02,0,Electronics,Suburban,9.84,15.37,Winter,Thu,88,1,21,134
21.76,0,Electronics,Urban,10,21.06,Spring,Thu,82,1,29,95
13.07,0,Electronics,Urban,1.73,14.52,Spring,Mon,105,1,40,124
16.25,1,Food,Urban,5.8,13.56,Winter,Wed,104,1,2,223
14.53,0,Food,Urban,8.67,15.89,Fall,Thu,152,0,36,126
16.93,1,Electronics,Urban,12.7,16.93,Winter,Thu,107,0,28,267
14.6,0,Electronics,Suburban,10.15,13.32,Fall,Wed,78,0,30,106
10.35,0,Clothing,Rural,6.21,10.13,Fall,Fri,68,1,9,113
18.91,1,Housewares,Urban,18.38,20.28,Winter,Sat,107,1,4,262
12.93,1,Food,Suburban,6.14,15,Summer,Thu,90,1,6,216
13.6,0,Food,Suburban,16.08,14.36,Winter,Fri,179,0,50,124
6.11,0,Food,Urban,9.22,8.5,Summer,Fri,141,0,7,110
12.9,0,Electronics,Urban,5.81,13.71,Summer,Sun,106,0,30,108
12.26,0,Food,Suburban,9.45,11.21,Fall,Fri,85,1,32,122
10.37,0,Housewares,Suburban,14.07,11.19,Spring,Wed,133,0,45,102
10.44,0,Clothing,Rural,12.37,10.39,Fall,Sun,135,1,13,130
13.48,0,Food,Suburban,7.95,13.94,Spring,Tue,160,0,49,111
14.89,0,Food,Urban,11.21,13.61,Summer,Thu,78,0,37,100
12.55,0,Food,Suburban,9.34,12.59,Spring,Sun,97,1,33,117
8.45,0,Housewares,Suburban,8.86,9.17,Summer,Mon,183,1,7,109
9.61,0,Food,Suburban,7.33,10.39,Spring,Tue,82,0,30,110
11.08,0,Electronics,Suburban,6.61,8.73,Winter,Fri,104,1,13,116
9.36,0,Food,Rural,9.43,10.47,Winter,Fri,94,0,5,89
10.7,0,Clothing,Rural,6.35,11.04,Winter,Fri,92,0,4,117
14.02,1,Clothing,Suburban,10.53,15.35,Fall,Sun,98,1,27,245
7.73,0,Food,Suburban,6.61,7.05,Fall,Thu,113,1,39,118
10.16,1,Clothing,Suburban,9.03,8.65,Spring,Mon,134,0,1,195
8.39,0,Electronics,Urban,6.73,9.17,Fall,Fri,87,0,19,124
11.99,1,Clothing,Suburban,5.34,12.41,Summer,Sat,98,0,8,206
16.38,1,Food,Urban,7.71,18.29,Spring,Sat,152,1,47,249
9.57,1,Electronics,Suburban,7.08,9.88,Winter,Sun,66,0,36,211
10.17,1,Electronics,Suburban,11.02,10.41,Fall,Tue,100,0,27,212
9.21,1,Electronics,Urban,9.23,9.29,Fall,Wed,76,0,18,188
11.15,0,Clothing,Rural,6.88,10.8,Summer,Fri,103,0,42,121
18.27,0,Electronics,Suburban,19.24,21.19,Winter,Fri,150,1,23,123
11.53,1,Electronics,Suburban,8.71,10.24,Summer,Wed,107,0,16,217
11.27,0,Housewares,Suburban,10.06,10.17,Summer,Sun,122,1,38,122
14.93,1,Housewares,Urban,11.5,14.48,Summer,Thu,62,1,28,254
10.22,0,Clothing,Suburban,6.93,9.73,Spring,Wed,120,0,50,112
14.41,0,Housewares,Urban,3.24,15.26,Spring,Thu,95,1,18,109
17.55,0,Housewares,Urban,10.25,19.48,Summer,Sat,139,0,7,116
8.13,1,Clothing,Urban,11.66,11.03,Spring,Sun,106,1,38,219
11.58,0,Clothing,Urban,13.69,11.64,Summer,Thu,135,1,51,128
12.9,0,Clothing,Urban,9.25,14.44,Spring,Mon,75,0,6,111
10.43,1,Clothing,Suburban,10.83,9.92,Spring,Fri,131,0,50,197
14.48,0,Food,Urban,11.27,16.62,Winter,Fri,151,0,33,121
10.22,0,Food,Rural,13.83,8.77,Winter,Sat,103,0,3,99
13.19,0,Clothing,Urban,14.7,11.93,Summer,Fri,118,0,15,122
14.36,1,Electronics,Suburban,9.33,14.29,Fall,Sat,212,1,38,253
11.6,0,Housewares,Suburban,6.27,8.47,Winter,Sun,116,1,35,116
10.79,0,Electronics,Suburban,4.79,11.12,Fall,Thu,73,1,12,129
15.6,1,Electronics,Urban,7.98,15.17,Fall,Sun,87,0,9,230
14.37,0,Electronics,Urban,8.16,14.71,Summer,Sun,122,0,32,119
11.59,1,Food,Urban,10.47,11.36,Fall,Sat,81,0,15,215
10.05,0,Clothing,Rural,3.34,10.56,Winter,Sat,93,0,48,106
12.92,1,Electronics,Suburban,5.74,12.1,Summer,Sun,105,1,3,229
10.76,0,Housewares,Urban,11.43,12.36,Summer,Thu,100,0,41,119
13.63,1,Food,Suburban,13.94,14.15,Winter,Tue,118,0,24,236
14.53,0,Electronics,Suburban,4.12,14.87,Summer,Sat,110,1,24,120
8.86,0,Food,Suburban,12.61,9.7,Spring,Thu,150,1,42,110
15.08,0,Food,Suburban,6.05,15.7,Summer,Sat,81,1,31,116
11.69,0,Electronics,Suburban,4.57,12.15,Fall,Sat,105,0,21,128
15.72,0,Food,Urban,9.18,15.26,Winter,Fri,159,1,30,111
12.23,0,Electronics,Urban,11.44,13.8,Winter,Sat,144,0,41,141
14.65,0,Electronics,Rural,13.41,14.4,Fall,Fri,103,0,23,114
23.49,0,Food,Urban,10.92,24.1,Fall,Sun,120,1,49,76
16.54,0,Clothing,Urban,4.37,15.49,Winter,Sat,107,0,37,115
14.79,1,Food,Suburban,8.1,15.06,Spring,Sun,108,1,43,244
9.08,0,Electronics,Suburban,5.94,10.14,Fall,Sat,138,0,10,112
14.15,0,Food,Suburban,2.69,15.35,Winter,Sun,92,0,33,112
12.38,0,Housewares,Urban,14.82,12.1,Winter,Sun,151,1,20,128
25.56,0,Clothing,Urban,5.53,24.98,Winter,Tue,102,1,44,60
16.89,0,Electronics,Suburban,8.83,16.05,Spring,Mon,143,0,31,101
10.31,0,Housewares,Suburban,12.53,11.42,Summer,Mon,178,0,35,114
10.02,0,Housewares,Urban,13.46,11.7,Fall,Tue,213,1,35,134
13.56,0,Clothing,Rural,15.86,13.08,Spring,Wed,67,1,28,118
17.17,0,Housewares,Suburban,7.99,16.94,Fall,Mon,154,1,7,105
15.6,1,Food,Urban,9.55,18.28,Fall,Sun,55,0,32,249
12.84,0,Housewares,Urban,8.44,12.09,Winter,Thu,114,0,35,108
11.01,0,Food,Urban,9.81,8.6,Winter,Wed,136,1,40,116
15.16,1,Food,Urban,8.37,14.3,Spring,Thu,101,0,8,225
13.15,0,Housewares,Suburban,11.9,12.11,Winter,Wed,110,1,9,123
16.51,0,Clothing,Rural,7.03,16.88,Winter,Wed,140,0,22,92
17.37,0,Clothing,Urban,10.33,16.99,Winter,Wed,80,1,29,108
7.49,0,Clothing,Urban,3.19,7.93,Summer,Tue,134,1,40,111
10.91,1,Electronics,Suburban,6.35,12.9,Fall,Sat,111,1,9,218
16.1,0,Electronics,Suburban,5.92,17.7,Winter,Sun,119,1,51,132
19.4,1,Food,Rural,6.38,20.52,Fall,Sat,120,1,6,263
10.94,0,Food,Rural,3.91,10.19,Summer,Thu,87,0,12,105
16.19,0,Food,Urban,9.59,14.09,Summer,Sun,132,0,11,94
9.18,0,Electronics,Suburban,10.02,9.68,Fall,Thu,120,0,28,111
11.3,0,Electronics,Rural,8.74,11.9,Summer,Sat,84,0,11,114
13.26,0,Food,Suburban,4.47,13.87,Fall,Mon,98,0,15,122
12.55,1,Housewares,Suburban,10.34,13.27,Spring,Tue,121,1,16,224
11.93,0,Food,Suburban,13.85,11.36,Spring,Tue,115,0,10,112
8.6,0,Food,Suburban,9.49,7.45,Spring,Wed,202,1,9,102
17.24,0,Housewares,Urban,11.8,16.24,Summer,Mon,113,1,30,118
13.76,0,Food,Suburban,6.69,12.71,Spring,Sat,113,1,52,127
11.67,1,Food,Suburban,14.6,11.83,Fall,Mon,121,0,41,221
23.55,0,Food,Urban,7.9,24.74,Winter,Thu,122,0,15,52
14.52,0,Housewares,Rural,7.38,13.39,Summer,Wed,60,1,13,110
16.44,1,Food,Suburban,7.78,16.5,Summer,Tue,163,0,6,231
